ct_state_ttl,ct_dst_sport_ltm,sttl,xProt,dpkts,dload,dbytes,xServ,dmean,ackdat,spkts,xState,tcprtt,sload,dloss,synack,rate,sbytes,sloss,djit,sjit,swin,dtcpb,smean,trans_depth,response_body_len,ct_dst_ltm,dwin,sinpkt,dinpkt,ct_srv_src,ct_dst_src_ltm,ct_src_dport_ltm,stcpb,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_srv_dst,dur,ct_src_ltm,dttl,is_sm_ips_ports
0,0,0.121569,0.002006,0.004556,0.547643,0.002227,1,0.447874,0.000091,0.004888,0.001002,0.000284,0.000186,0.003282,0.000274,0.004654,0.000226,0.001457,0.000089,0.000018,1,0.462381,0.023035,0,0,0.02,1,0.000005,0.000007,0.064516,0,0,0.457677,0,0,0,0.065574,0.000347,0.050847,0.114173,0
0,0,0.121569,0.002006,0.004921,0.001887,0.000255,0.001003,0.047325,0.000114,0.005304,0.001002,0.000286,0.000006,0.002735,0.000261,0.000151,0.000224,0.00229,0.000182,0.001061,1,0.810999,0.01897,0,0,0,1,0.000161,0.000231,0,0.046875,0,0.311224,0.25,0.25,0,0,0.011577,0.067797,0.114173,0
0,0,0.121569,0.002006,0.008201,0.0237,0.006485,1,0.72428,0.000076,0.005304,0.001002,0.000237,0.000003,0.006747,0.000229,0.0001,0.000269,0.001457,0.015575,0.004076,1,0.937685,0.0271,0,0,0.08,1,0.000329,0.00028,0.112903,0.03125,0.04,0.937441,0,0,0,0.04918,0.023582,0.033898,0.114173,0
0,0,0.121569,0,0.000182,0.0311,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000096,0,0,0.002938,0.000009,0,0,0,0,0,0.030488,0,0,0.06,0,0,0,0.048387,0.015625,0.02,0,0,0,0,0.016393,0.000017,0.084746,0.114173,0
0,0,0.121569,0,0.000182,0.031849,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000098,0,0,0.003009,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.016129,0.03125,0,0,0,0,0,0.04918,0.000017,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00164,0.176526,0.000168,1,0.093278,0.000082,0.001768,0.001002,0.000244,0.001162,0.001276,0.000233,0.007464,0.000331,0.001457,0.000001,0.000009,1,0.178075,0.143631,0,0,0.04,1,0.000003,0.000004,0.064516,0.03125,0,0.676864,0,0,0,0.04918,0.000078,0.118644,0.114173,0
0,0,0.121569,0.002006,0.010388,0.000795,0.000839,0.011033,0.074074,0.000081,0.01092,0.001002,0.000274,0.000002,0.005653,0.00027,0.00004,0.000723,0.005413,0.013065,0,1,0.530998,0.041328,0,0,0.14,1,0.000618,0.000854,0.032258,0.015625,0,0.530928,0,0,0,0.04918,0.091185,0,0.114173,0
0,0,0.121569,0.002006,0.00164,0.003407,0.000694,0,0.387517,0.000084,0.001352,0.001002,0.000251,0.000002,0.000912,0.00024,0.000031,0.000128,0.000625,0.026522,0.006002,1,0.410782,0.062331,0.005814,0.000598,0.02,1,0.000917,0.001043,0.032258,0.015625,0,0.41054,0,0,0.033333,0.016393,0.016762,0.067797,0.114173,0
0,0,0.121569,0.002006,0.002369,0.005942,0.000176,1,0.067901,0.000082,0.002184,0.001002,0.000277,0.000018,0.001094,0.000273,0.000315,0.000156,0.001249,0.001852,0.000394,1,0.871143,0.044038,0,0,0,1,0.000084,0.000109,0.064516,0.015625,0,0.872033,0,0,0,0.098361,0.002485,0.016949,0.114173,0
0,0,0.121569,0.002006,0.002734,0.002686,0.00021,1,0.070645,0.000097,0.002808,0.001002,0.00025,0.000016,0.001276,0.000229,0.000144,0.000371,0.001457,0.000071,0.000555,1,0.098783,0.098238,0,0,0.08,1,0.000174,0.00024,0.096774,0.046875,0,0.571218,0,0,0,0.196721,0.006593,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00565,0.550666,0.003324,1,0.539095,0.000086,0.006136,0.001002,0.000273,0.000152,0.004376,0.000265,0.003897,0.000275,0.001457,0.000106,0.000022,1,0.150584,0.02168,0,0,0.02,1,0.000006,0.000009,0.112903,0.046875,0,0.651011,0,0,0,0.032787,0.000518,0.067797,0.114173,0
0,0.022222,0.121569,0,0.000182,0.03147,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000097,0,0,0.002973,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.016129,0.015625,0.02,0,0,0,0,0.065574,0.000017,0.016949,0.114173,0
0,0,0.121569,0.002006,0.003827,0.002366,0.000231,0.003009,0.05487,0.000077,0.005304,0.001002,0.000243,0.000098,0.001459,0.000235,0.000187,0.002868,0.003748,0.000087,0.000527,1,0.569806,0.466125,0,0,0,1,0.000116,0.000214,0,0,0,0.56955,0,0,0,0,0.008294,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.03065,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000094,0,0,0.002896,0.000009,0,0,0,0,0,0.030488,0,0,0,0,0,0,0.032258,0,0.04,0,0,0,0,0,0.000017,0.050847,0.114173,0
0,0,0.121569,0.002006,0.002734,0.001273,0.00021,1,0.070645,0.000636,0.002808,0.001002,0.000584,0.000007,0.001276,0.000239,0.000068,0.000354,0.001457,0.000151,0.001175,1,0.897708,0.092818,0,0,0.04,1,0.000366,0.000507,0.096774,0.03125,0,0.307524,0,0,0,0.131148,0.013907,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.029212,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.00009,0,0,0.00276,0.000009,0,0,0,0,0,0.030488,0,0,0,0,0,0,0.064516,0.015625,0,0,0,0,0,0,0.000018,0,0.114173,0
0,0,0.121569,0.002006,0.00565,0.503778,0.003324,1,0.539095,0.000079,0.006136,0.001002,0.000281,0.000139,0.004376,0.00028,0.003565,0.000275,0.001457,0.000118,0.000024,1,0.314815,0.02168,0,0,0.06,1,0.000007,0.00001,0.129032,0,0,0.314736,0,0,0,0.04918,0.000566,0.033898,0.114173,0
0,0,0.121569,0.002006,0.011482,0.157473,0.001044,1,0.08299,0.000099,0.012585,0.001002,0.000272,0.000301,0.005835,0.000255,0.007179,0.000601,0.006246,0.000001,0.000013,1,0.50746,0.02439,0,0,0.1,1,0.000003,0.000005,0.112903,0,0,0.006707,0,0,0,0.098361,0.000573,0.016949,0.114173,0
0,0,0.121569,0.002006,0.000729,0.199396,0.000125,0.001003,0.15775,0.000088,0.00052,0.001002,0.000262,0.000124,0.000365,0.000251,0.004515,0.000023,0.000208,0.000002,0.000019,1,0.651378,0.016938,0,0,0.06,1,0.000006,0.000006,0.032258,0.0625,0,0.649526,0,0,0,0.032787,0.000048,0.067797,0.114173,0
0,0,0.121569,0.002006,0.011482,0.006777,0.001036,1,0.082305,0.000114,0.012585,0.001002,0.000281,0.000013,0.005835,0.000254,0.000312,0.000601,0.006246,0.001522,0.000306,1,0.828064,0.02439,0,0,0.04,1,0.000078,0.000112,0.129032,0.046875,0,0.327323,0,0,0,0.032787,0.013213,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004921,0.417782,0.002666,1,0.496571,0.000084,0.005304,0.001002,0.000264,0.000127,0.003647,0.000257,0.003206,0.000243,0.001457,0.000126,0.00003,1,0.687904,0.022358,0,0,0.04,1,0.000008,0.000011,0.112903,0.015625,0,0.687828,0,0,0,0.081967,0.000546,0.050847,0.114173,0
0,0,0.121569,0.002006,0.008201,0.030186,0.006485,1,0.72428,0.000076,0.004888,0.001002,0.000225,0.000004,0.006747,0.000214,0.000123,0.000253,0.001457,0.011648,0.003175,1,0.27567,0.027778,0,0,0.08,1,0.00028,0.00022,0.177419,0.09375,0.04,0.773871,0,0,0,0.163934,0.018514,0.101695,0.114173,0
0,0,0.121569,0.002006,0.003827,0.002239,0.000231,0.003009,0.05487,0.000093,0.005304,0.001002,0.000273,0.000093,0.001459,0.00026,0.000177,0.00289,0.003748,0.00009,0.000557,1,0.338192,0.469512,0,0,0.02,1,0.000122,0.000226,0,0.015625,0,0.337959,0,0,0,0,0.008765,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.018511,0.000021,1,0.053498,0,0.000312,0.004008,0,0.000126,0,0,0.001552,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.06,0,0.000014,0.000018,0.048387,0.046875,0,0,0,0,0,0.147541,0.000075,0.084746,0.114173,0
0,0,0.121569,0,0.000364,0.000488,0.000021,1,0.053498,0,0.000312,0.004008,0,0.000003,0,0,0.000041,0.000042,0,0.000207,0.00005,0,0,0.077236,0,0,0.08,0,0.000616,0.000745,0.096774,0.03125,0,0,0,0,0,0.114754,0.002853,0.084746,0.114173,0
0,0,0.121569,0.002006,0.00565,0.280252,0.003324,1,0.539095,0.000097,0.006136,0.001002,0.000305,0.000077,0.004376,0.000295,0.001983,0.000275,0.001457,0.000227,0.000046,1,0.158831,0.02168,0,0,0.08,1,0.000012,0.000018,0.096774,0,0,0.158754,0,0,0,0.098361,0.001017,0.050847,0.114173,0
0,0,0.121569,0.002006,0.006196,0.413249,0.003922,1,0.579561,0.000096,0.00676,0.001002,0.000278,0.000106,0.004923,0.000264,0.00272,0.000301,0.001457,0.00015,0.00003,1,0.082856,0.021003,0,0,0.04,1,0.000009,0.000013,0.112903,0,0,0.078451,0,0,0,0.04918,0.000815,0.084746,0.114173,0
0,0,0.121569,0,0.000182,0.031596,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000097,0,0,0.002985,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.064516,0,0,0,0,0,0,0.04918,0.000017,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.031161,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000096,0,0,0.002944,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.000017,0.033898,0.114173,0
0,0,0.121569,0.002006,0.004921,0.001546,0.000255,0.001003,0.047325,0.000097,0.005304,0.001002,0.000277,0.000005,0.002735,0.000262,0.000124,0.000224,0.00229,0.000182,0.000966,1,0.2597,0.01897,0,0,0.06,1,0.000197,0.000282,0,0.046875,0,0.758973,0.25,0.25,0,0,0.014123,0.016949,0.114173,0
0,0,0.121569,0.002006,0.00565,0.019929,0.000875,0.011033,0.141975,0.000096,0.006968,0.001002,0.000295,0.000072,0.0031,0.000284,0.000571,0.000952,0.003539,0.001315,0.00025,1,0.750598,0.104336,0,0,0.04,1,0.000041,0.000065,0,0.015625,0,0.250023,0,0,0,0,0.003764,0.050847,0.114173,0
0,0,0.121569,0.002006,0.078185,0.044175,0.074701,1,0.875171,0.000078,0.04857,0.001002,0.000227,0.000004,0.071116,0.000216,0.00015,0.002019,0.007912,0.018295,0.004904,1,0.300245,0.01897,0,0,0.02,1,0.000224,0.000182,0.048387,0.03125,0,0.799545,0,0,0,0.065574,0.147197,0,0.114173,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.064614,0,0,0.090909,0.00008,0,0,0,0,0,0.341463,0,0,0.22,0,0,0,0.532258,0.515625,0.22,0,0,0,0,0.540984,0,0.186441,0,0
0,0,0.121569,0,0.000364,0.029732,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000193,0,0,0.002558,0.000039,0,0.000002,0.000001,0,0,0.070461,0,0,0.06,0,0.000009,0.000007,0.080645,0.03125,0,0,0,0,0,0.081967,0.000046,0.118644,0.114173,0
0,0,0.121569,0.002006,0.011482,0.003413,0.001057,1,0.084362,0.000087,0.012585,0.001002,0.000241,0.000006,0.005835,0.000226,0.000154,0.0006,0.006246,0.002795,0.000555,1,0.039863,0.02439,0,0,0.06,1,0.000157,0.00023,0.112903,0.046875,0,0.039366,0,0,0,0,0.02678,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004738,0.01535,0.001302,1,0.251715,0.000298,0.004888,0.001002,0.000388,0.000011,0.002735,0.000249,0.000228,0.000287,0.00229,0.003127,0.000645,1,0.262945,0.033875,0,0,0.08,1,0.00011,0.00015,0.177419,0.015625,0,0.262882,0,0,0,0.098361,0.007251,0.084746,0.114173,0
0,0,0.121569,0.002006,0.004921,0.357303,0.002666,1,0.496571,0.000097,0.005304,0.001002,0.000291,0.000109,0.003647,0.000278,0.002742,0.000243,0.001457,0.000153,0.000031,1,0.392714,0.022358,0,0,0.06,1,0.000009,0.000013,0.048387,0,0,0.893125,0,0,0,0.04918,0.000638,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004921,0.257899,0.002666,1,0.496571,0.000078,0.005304,0.001002,0.000246,0.000079,0.003647,0.000239,0.001979,0.000243,0.001457,0.000211,0.000044,1,0.028368,0.022358,0,0,0.1,1,0.000012,0.000018,0.080645,0,0,0.527821,0,0,0,0.081967,0.000884,0,0.114173,0
0,0,0.121569,0,0.000364,0.002248,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000015,0,0,0.000193,0.000039,0,0.000038,0.000007,0,0,0.070461,0,0,0.06,0,0.000083,0.000135,0.080645,0.03125,0,0,0,0,0,0.065574,0.000603,0.033898,0.114173,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.118459,0,0,0.166667,0.00008,0,0,0,0,0,0.341463,0,0,0.12,0,0,0,0.435484,0.421875,0.1,0,0,0,0,0.47541,0,0.084746,0,0
0,0,0.121569,0.002006,0.000547,0.000252,0.000022,0.001003,0.036351,0.000076,0.001352,0.001002,0.000235,0.000029,0.000182,0.000227,0.00005,0.000686,0.000833,0.00032,0.001596,1,0.216103,0.413279,0,0,0.1,1,0.000345,0.001333,0.016129,0.046875,0,0.517235,0,0,0,0.04918,0.006309,0.067797,0.114173,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.064614,0,0,0.090909,0.00008,0,0,0,0,0,0.341463,0,0,0.18,0,0,0,0.435484,0.421875,0.18,0,0,0,0,0.47541,0,0.152542,0,0
0,0,0.121569,0.002006,0.003827,0.015129,0.000231,0.003009,0.05487,0.000122,0.005512,0.001002,0.00028,0.000637,0.001459,0.000248,0.001221,0.002914,0.003956,0.000015,0.000085,1,0.9011,0.455285,0,0,0.02,1,0.000017,0.000033,0.016129,0,0,0.899872,0,0,0,0,0.001297,0.033898,0.114173,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.064736,0,0,0.090909,0.00008,0,0,0,0,0,0.342141,0,0,0.16,0,0,0,0.306452,0.296875,0.16,0,0,0,0,0.311475,0,0.135593,0,0
0,0,0.121569,0,0.000182,0.030184,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000093,0,0,0.002852,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.048387,0,0.02,0,0,0,0,0.032787,0.000018,0.050847,0.114173,0
0,0,0.121569,0.002006,0.011482,0.003512,0.001044,1,0.08299,0.000074,0.012585,0.001002,0.000224,0.000007,0.005835,0.000214,0.00016,0.000601,0.006246,0.002756,0.000555,1,0.015268,0.02439,0,0,0.04,1,0.000151,0.000218,0.112903,0.0625,0,0.515521,0,0,0,0.065574,0.025711,0.033898,0.114173,0
0,0,0.121569,0.002006,0.011482,0.005424,0.001044,1,0.08299,0.000089,0.012585,0.001002,0.000238,0.00001,0.005835,0.000221,0.000247,0.000601,0.006246,0.001662,0.000333,1,0.401483,0.02439,0,0,0.02,1,0.000098,0.000141,0.048387,0,0,0.898954,0,0,0,0.032787,0.016648,0,0.114173,0
0,0,0.121569,0,0.000364,0.018004,0.000022,1,0.05487,0,0.000312,0.004008,0,0.00012,0,0,0.001472,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.08,0,0.000014,0.000019,0.177419,0.046875,0,0,0,0,0,0.147541,0.000079,0.067797,0.114173,0
0,0,0.121569,0.002006,0.00565,0.535674,0.003324,1,0.539095,0.00011,0.006136,0.001002,0.0003,0.000148,0.004376,0.00028,0.003791,0.000275,0.001457,0.000102,0.000021,1,0.076802,0.02168,0,0,0.02,1,0.000006,0.000009,0.016129,0.015625,0,0.076739,0,0,0,0.098361,0.000532,0.101695,0.114173,0
0,0,0.121569,0.002006,0.004738,0.486853,0.002659,1,0.513717,0.000168,0.005304,0.001002,0.000362,0.000149,0.003647,0.000312,0.003677,0.000243,0.001457,0.000116,0.000023,1,0.009195,0.022358,0,0,0.02,1,0.000006,0.000009,0.16129,0.03125,0,0.509601,0,0,0,0.147541,0.000467,0.067797,0.114173,0
0,0,0.121569,0,0.000182,0.009317,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000029,0,0,0.00088,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.032258,0.015625,0.02,0,0,0,0,0.016393,0.000057,0.067797,0.114173,0
0,0,0.121569,0.002006,0.003463,0.000599,0.000216,0.003009,0.056927,0.000178,0.005304,0.001002,0.000299,0.000027,0.001459,0.00023,0.000048,0.00289,0.003748,0.000327,0.001965,1,0.552165,0.469512,0,0,0.06,1,0.000427,0.000876,0,0.03125,0,0.051022,0,0,0,0,0.030647,0.050847,0.114173,0
0,0,0.121569,0.002006,0.003827,0.363464,0.001604,1,0.384088,0.000082,0.004056,0.001002,0.000267,0.000147,0.002553,0.000261,0.003596,0.000194,0.001457,0.000122,0.000026,1,0.063636,0.02439,0,0,0,1,0.000007,0.000009,0.16129,0.015625,0,0.557055,0,0,0,0,0.000375,0,0.114173,0
0,0.866667,0.25098,0,0,0,0,1,0,0,0.000104,0,0,0.00443,0,0,0.013158,0.000037,0,0,0,0,0,0.151762,0,0,0.78,0,0.000001,0,0.629032,0.609375,0.78,0,0,0,0,0.639344,0.000001,0.661017,0,0
0,0,0.121569,0.002006,0.000729,0.012811,0.000133,0.001003,0.166667,0.00008,0.00052,0.001002,0.000235,0.000008,0.000365,0.000224,0.000274,0.000023,0.000208,0.000056,0.00045,1,0.217045,0.016938,0,0,0.04,1,0.000112,0.000118,0.032258,0.0625,0,0.714615,0,0,0,0.032787,0.00079,0.067797,0.114173,0
0,0,0.121569,0.002006,0.003827,0.002623,0.000231,0.003009,0.05487,0.000082,0.005304,0.001002,0.000229,0.000109,0.001459,0.000216,0.000207,0.00289,0.003748,0.000088,0.000528,1,0.76421,0.469512,0,0,0.04,1,0.000104,0.000193,0,0,0,0.762996,0,0,0,0,0.007481,0,0.114173,0
0,0,0.121569,0,0.000182,0.03065,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000094,0,0,0.002896,0.000009,0,0,0,0,0,0.030488,0,0,0.08,0,0,0,0.032258,0.015625,0,0,0,0,0,0.032787,0.000017,0.067797,0.114173,0
0,0,0.121569,0,0.000182,0.028919,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000089,0,0,0.002732,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.016129,0.046875,0.02,0,0,0,0,0,0.000018,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.023469,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000072,0,0,0.002217,0.000009,0,0,0,0,0,0.030488,0,0,0.02,0,0,0,0.032258,0,0,0,0,0,0,0,0.000023,0.033898,0.114173,0
0,0,0.121569,0,0.000364,0.018923,0.000021,1,0.053498,0,0.000312,0.004008,0,0.000129,0,0,0.001587,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.02,0,0.000014,0.000018,0.096774,0.015625,0,0,0,0,0,0.032787,0.000074,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.030386,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000093,0,0,0.002871,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.016129,0.046875,0.02,0,0,0,0,0,0.000017,0.016949,0.114173,0
0,0,0.121569,0.002006,0.001093,0.003229,0.000602,0.001003,0.504115,0.000073,0.000728,0.001002,0.000225,0.000001,0.000729,0.000218,0.000021,0.000031,0.000208,0.02403,0.005978,1,0.805165,0.016938,0,0,0,1,0.001512,0.001432,0.016129,0.046875,0,0.730989,0,0,0,0.016393,0.014896,0.033898,0.114173,0
0,0,0.121569,0.002006,0.001093,0.004342,0.000602,0.001003,0.504115,0.000092,0.000728,0.001002,0.000268,0.000001,0.000729,0.000255,0.000029,0.000031,0.000208,0.016572,0.004134,1,0.145322,0.016938,0,0,0.06,1,0.001125,0.001065,0.016129,0.015625,0,0.058144,0,0,0,0.016393,0.011079,0.016949,0.114173,0
0,0,0.121569,0.002006,0.004921,0.000621,0.000255,0.001003,0.047325,0.000095,0.005304,0.001002,0.000273,0.000002,0.002735,0.000259,0.00005,0.000224,0.00229,0.00032,0.002406,1,0.079736,0.01897,0,0,0.04,1,0.0005,0.000702,0,0.03125,0,0.557657,0.25,0.25,0,0,0.035162,0.016949,0.114173,0
0,0,0.121569,0.002006,0.067979,0.056948,0.074231,0,1,0.000093,0.031305,0.001002,0.000274,0.000003,0.067469,0.000261,0.000154,0.001246,0.000416,0.005201,0.001637,1,0.556814,0.017615,0.005814,0.079946,0.1,1,0.000269,0.000161,0.016129,0.03125,0,0.055229,0,0,0.033333,0.04918,0.113442,0.152542,0.114173,0
0,0,0.121569,0.002006,0.002734,0.001699,0.00021,1,0.070645,0.000082,0.002808,0.001002,0.000275,0.00001,0.001276,0.00027,0.000091,0.000371,0.001457,0.000124,0.000941,1,0.195022,0.098238,0,0,0.02,1,0.000274,0.00038,0.048387,0.015625,0,0.645367,0,0,0,0.098361,0.010424,0.067797,0.114173,0
0,0,0.121569,0,0.000364,0.045623,0.000021,1,0.052126,0,0.000312,0.004008,0,0.000297,0,0,0.003926,0.000039,0,0.000001,0,0,0,0.070461,0,0,0.08,0,0.000006,0.000004,0.064516,0.09375,0,0,0,0,0,0.180328,0.00003,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004192,0.652485,0.001895,1,0.414266,0.000094,0.004472,0.001002,0.000292,0.000243,0.002918,0.000282,0.005991,0.000211,0.001457,0.000063,0.000013,1,0.007651,0.023713,0,0,0.04,1,0.000004,0.000006,0.096774,0,0,0.007582,0,0,0,0.065574,0.000248,0.033898,0.114173,0
0,0,0.121569,0.002006,0.00164,0.042635,0.000112,1,0.062414,0.000073,0.00156,0.001002,0.000224,0.000148,0.000729,0.000215,0.002539,0.000117,0.000833,0.000005,0.00004,1,0.801899,0.04607,0,0,0.1,1,0.00001,0.000013,0.080645,0.078125,0.02,0.30095,0,0,0,0.098361,0.000217,0.067797,0.114173,0
0,0,0.121569,0.002006,0.004921,0.000828,0.000255,0.001003,0.047325,0.000095,0.005304,0.001002,0.000266,0.000002,0.002735,0.000251,0.000066,0.000224,0.00229,0.000226,0.001408,1,0.68098,0.01897,0,0,0.16,1,0.000375,0.000526,0,0.0625,0,0.175221,0.25,0.25,0,0,0.026376,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.026858,0.000011,0.005015,0.055556,0,0.000104,0.004008,0,0.000081,0,0,0.002788,0.000008,0,0,0,0,0,0.025068,0,0,0.04,0,0,0,0.048387,0.046875,0,0,0,0,0,0,0.000018,0.050847,0.114173,0
0,0,0.121569,0.002006,0.00164,0.002166,0.000694,0,0.387517,0.000078,0.001352,0.001002,0.000223,0.000001,0.000912,0.000211,0.00002,0.000128,0.000625,0.03186,0.007214,1,0.838084,0.062331,0.005814,0.000598,0.02,1,0.001442,0.00164,0,0.015625,0,0.817438,0,0,0.033333,0,0.026367,0.033898,0.114173,0
0,0,0.121569,0.002006,0.002187,0.003959,0.000294,1,0.123457,0.000092,0.002184,0.001002,0.00029,0.000007,0.001094,0.000281,0.000121,0.000146,0.001249,0.005174,0,1,0.844632,0.039973,0,0,0.14,1,0.00021,0.000285,0.080645,0.046875,0.04,0.844551,0,0,0,0.213115,0.006207,0.084746,0.114173,0
0,0,0.121569,0,0.000182,0.030859,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000095,0,0,0.002915,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.048387,0.015625,0.04,0,0,0,0,0.016393,0.000017,0.050847,0.114173,0
0,0,0.121569,0,0.000182,0.029676,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000091,0,0,0.002804,0.000009,0,0,0,0,0,0.030488,0,0,0.04,0,0,0,0.048387,0.03125,0.02,0,0,0,0,0.065574,0.000018,0.016949,0.114173,0
0,0,0.121569,0,0.000182,0.029872,0.000012,0.005015,0.061043,0,0.000104,0.004008,0,0.000092,0,0,0.002822,0.000009,0,0,0,0,0,0.030488,0,0,0.1,0,0,0,0.064516,0.046875,0,0,0,0,0,0.032787,0.000018,0.050847,0.114173,0
0,0,0.121569,0.002006,0.003827,0.211986,0.001604,1,0.384088,0.000083,0.004056,0.001002,0.000261,0.000086,0.002553,0.000253,0.002097,0.000194,0.001457,0.000223,0,1,0.1636,0.02439,0,0,0.14,1,0.000012,0.000016,0.145161,0.09375,0,0.156534,0,0,0,0.147541,0.000644,0.152542,0.114173,0
0,0,0.121569,0,0.000364,0.015749,0.000022,1,0.05487,0,0.000312,0.004008,0,0.000105,0,0,0.001287,0.000042,0,0.000005,0.000001,0,0,0.077236,0,0,0.1,0,0.000017,0.000018,0.096774,0.03125,0,0,0,0,0,0.081967,0.000091,0.050847,0.114173,0
0.166667,0,0.996078,0.002006,0.001093,0.00028,0.000046,1,0.039095,0.056381,0.001352,0.001002,0.053559,0.000001,0.000729,0.023406,0.000031,0.000069,0.000833,0.00029,0.002102,1,0.26253,0.025745,0,0,0,1,0.0007,0.001193,0.048387,0.046875,0,0.876565,0,0,0,0.065574,0.013229,0.016949,0.992126,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.007719,0,0,0.111111,0.000006,0,0,0,0,0,0.01626,0,0,0,0,0,0,0.048387,0.03125,0,0,0,0,0,0.032787,0,0.016949,0,0
0.166667,0,0.996078,0.002006,0.000911,0.000197,0.000044,1,0.044582,0.032883,0.000936,0.001002,0.053959,0.000001,0.000547,0.040901,0.000018,0.000045,0.000416,0.000494,0.004331,1,0.921794,0.022358,0,0,0.02,1,0.001387,0.001895,0.016129,0.03125,0,0.213829,0,0,0,0.016393,0.017551,0,0.992126,0
0.166667,0,0.996078,0.002006,0.000547,0.000191,0.000018,1,0.030864,0.025043,0.000936,0.001002,0.035971,0.000003,0.000182,0.025005,0.000036,0.000087,0.000416,0.000395,0.001587,1,0.318788,0.059621,0,0,0.32,1,0.000532,0.00129,0.016129,0.015625,0,0.672907,0,0,0,0.016393,0.00697,0,0.992126,0
0.333333,0,0.996078,0,0,0,0,1,0,0,0.000104,0,0,0.032186,0,0,0.090909,0.000039,0,0,0,0,0,0.160569,0,0,0.02,0,0,0,0.032258,0.03125,0.02,0,0,0,0,0.04918,0,0.033898,0,0
0.166667,0,0.996078,0.002006,0.000547,0.000158,0.000018,1,0.030864,0.046883,0.000936,0.001002,0.055882,0.000001,0.000182,0.03307,0.00003,0.000039,0.000416,0.000457,0.001861,1,0.224667,0.016938,0,0,0,1,0.00064,0.001542,0.032258,0.03125,0,0.484455,0,0,0,0.065574,0.008448,0,0.992126,0
0.166667,0,0.996078,0.002006,0.004921,0.000053,0.000169,1,0.03155,0.044064,0.028393,0.001002,0.056876,0.000028,0.000729,0.036302,0.00002,0.026083,0.027483,0.005506,0.015078,1,0.557573,0.817073,0,0,0.02,1,0.000711,0.005376,0,0,0,0.501585,0,0,0,0.04918,0.271945,0.322034,0.992126,0
0.166667,0,0.996078,0.002006,0.000547,0.000117,0.000018,1,0.030864,0.069184,0.000936,0.001002,0.084552,0.000001,0.000182,0.051304,0.000022,0.000039,0.000416,0.000622,0.002537,1,0.216914,0.016938,0,0,0,1,0.000863,0.002022,0.048387,0.03125,0,0.254814,0,0,0,0.032787,0.011352,0,0.992126,0
